i                       pLength                 angle                   xLength                 yLength                 xVec                    yVec                    
9                       14.459906329486190      -1.947787445225672      38.962774567117073      77.535433579948730      -5.323046549404447      -13.444480893302952     
10                      15.455196040718807      -1.947787445225672      42.652600953888253      91.877412272561116      -5.689437129143617      -14.369877863453548     
11                      18.513353094132814      -1.947787445225672      47.987403265221523      108.213652740204481     -6.815219826471141      -17.213280381871193     
12                      19.635157645983583      -1.947787445225672      56.792729968729716      125.653317568483402     -7.228183625320841      -18.256307875944444     
13                      20.756962197834351      -1.947787445225672      66.406303145011393      145.185865623900270     -7.641147424170541      -19.299335370017697     
14                      24.116916853240383      -1.947787445225672      76.428296034089215      168.598790801210811     -8.878029228732688      -22.423342202264987     
15                      26.991575855841635      -1.947787445225672      84.484537107290976      193.219988046923163     -9.936261788186256      -25.096132547830607     
16                      28.621585062056930      -1.947787445225672      95.608258527877311      220.831664826474139     -10.536308198096169     -26.611676779550962     
17                      30.147160595166124      -1.947787445225672      108.692683367461640     249.025457757466512     -11.097910008808679     -28.030121037682324     
18                      32.769163484261789      -1.947787445225672      121.755798304490256     278.493455427361027     -12.063133649494954     -30.467997669894533     
19                      34.638872813503141      -1.947787445225672      133.811646395392614     311.699864867030044     -12.751419559972296     -32.206409439669038     
20                      38.470171531854724      -1.947787445225672      146.068817411009007     347.042356986586185     -14.161814686866853     -35.768660898406132     
21                      40.417167028878502      -1.947787445225672      162.873704602777821     384.244589368623451     -14.878551533287814     -37.578931529669148     
22                      43.141417622315778      -1.947787445225672      179.304687036386298     425.356465041737692     -15.881415064397880     -40.111875673114241     
23                      44.984266542387658      -1.947787445225672      194.487682964950380     466.255490611863308     -16.559812998764784     -41.825313266041633     
24                      47.766149482760277      -1.947787445225672      210.671340108450806     511.583745645887348     -17.583892411810588     -44.411842610493764     
25                      49.620858483610327      -1.947787445225672      229.554252213862981     556.720053073536747     -18.266656333108759     -46.136307427649434     
26                      52.992794900698485      -1.947787445225672      251.022871519821678     606.269198900505558     -19.507948918330513     -49.271454620168285     
27                      54.038862564518382      -1.947787445225672      269.569974033933875     657.451523110185008     -19.893032109152120     -50.244063736636079     
28                      55.084930228338280      -1.947787445225672      287.854897312437686     708.784684625778027     -20.278115299973724     -51.216672853103880     
29                      57.986717562426620      -1.947787445225672      307.647585204192069     761.866619361833159     -21.346334464321060     -53.914686483387570     
0                       0.618060167557304       -1.884955592153876      2.190981095321434       0.587810149817848       -0.190991095321434      -0.587810149817848      
1                       1.236152694261904       -1.884955592153876      4.381972190169307       2.351271374649291       -0.381992190169307      -1.175651075013594      
2                       3.855001837170688       -1.884955592153876      6.882162456888629       6.968681034806258       -1.191261081032386      -3.666324617570972      
3                       4.474607626591620       -1.884955592153876      6.954972319286338       12.175048434238846      -1.382729799776559      -4.255604741133952      
4                       5.094213416012552       -1.884955592153876      7.191317746190332       17.605611122090554      -1.574198518520732      -4.844884864696932      
5                       5.713819205433484       -1.884955592153876      7.425641454812257       23.035520743813521      -1.765667237264905      -5.434164988259911      
6                       6.333424994854415       -1.884955592153876      7.577247322779670       28.466410982852814      -1.957135956009078      -6.023445111822891      
7                       9.000363388101785       -1.884955592153876      9.056695465962633       36.072899384947888      -2.781265242473531      -8.559854249278530      
8                       9.714775089938900       -1.884955592153876      13.423753546507120      44.381202794246676      -3.002030599321527      -9.239300153628228      
9                       10.429186791776015      -1.884955592153876      18.539659340377220      53.850110194701202      -3.222795956169524      -9.918746057977927      
10                      11.143598493613130      -1.884955592153876      23.948583804967633      64.709212075554845      -3.443561313017520      -10.598191962327626     
11                      11.914710289124720      -1.884955592153876      29.175342249093557      76.879269161714063      -3.681847962393581      -11.331562860240979     
12                      14.673285218104848      -1.884955592153876      34.500538416161149      91.834392683850041      -4.534294495705104      -13.955123522135970     
13                      16.269184171604135      -1.884955592153876      37.621503762175571      107.729535634373008     -5.027454393641577      -15.472913621210083     
14                      19.139048143757741      -1.884955592153876      42.377534400176437      124.944454692078011     -5.914291132581432      -18.202316452807462     
15                      20.645762981282143      -1.884955592153876      49.669520766912761      145.579742109311667     -6.379891623053360      -19.635287417233641     
16                      22.170639341213338      -1.884955592153876      58.519682496020074      166.621864387954332     -6.851104332592708      -21.085531015890638     
17                      25.142569569047616      -1.884955592153876      67.100710721521935      189.533869013001294     -7.769481279090109      -23.912004625046968     
18                      27.010267164393344      -1.884955592153876      73.944473272483279      216.086522229113484     -8.346631576405162      -25.688290593569313     
19                      29.361656820573117      -1.884955592153876      81.814524940142363      243.031979873756171     -9.073250940562177      -27.924595048428106     
20                      31.676745075492260      -1.884955592153876      91.669642922719021      274.158354692823480     -9.788652554810033      -30.126374819067333     
21                      33.615395501009779      -1.884955592153876      103.373900100192998     305.179912696554254     -10.387728482447169     -31.970140939074142     
22                      35.791952550741968      -1.884955592153876      115.607920438286115     340.204881237378231     -11.060321600041013     -34.040169704310095     
23                      37.985179400426247      -1.884955592153876      127.626391146080238     375.330933628794071     -11.738065969112883     -36.126052391415818     
24                      40.051118694072500      -1.884955592153876      139.383136651735072     414.421811047702363     -12.376476320196550     -38.090877418908292     
25                      42.261339437152159      -1.884955592153876      150.974983234127450     453.730806622262548     -13.059472091128189     -40.192922259064922     
26                      44.607737268085458      -1.884955592153876      164.447716286342256     497.155285828257377     -13.784548896451092     -42.424479205994849     
27                      46.397143952421224      -1.884955592153876      179.700428329320630     540.281591921691870     -14.337505971758972     -44.126306093434486     
28                      50.242564442548527      -1.884955592153876      197.077190418605596     588.590347477434761     -15.525806253725948     -47.783518308464963     
29                      52.825139167400991      -1.884955592153876      211.420633928835429     639.026947049181445     -16.323865732948562     -50.239692829355057     
0                       0.497415008204976       -1.822123739082080      2.123692082264601       0.481787801039999       -0.123702082264601      -0.481787801039999      
1                       0.994870224082962       -1.822123739082080      4.247394163770865       1.927190148635023       -0.247414163770866      -0.963614546555024      
2                       1.492325439960948       -1.822123739082080      6.154248554646736       4.217021962924107       -0.371126245277130      -1.445441292070050      
3                       4.510483179359273       -1.822123739082080      8.338556287785654       9.583838955231734       -1.121711552933833      -4.368778056081323      
4                       6.120369685834013       -1.822123739082080      8.718451698729345       15.943725808036561      -1.522074046577259      -5.928087017580955      
5                       8.922378732279226       -1.822123739082080      9.791752561168247       23.596448727339300      -2.218905360172621      -8.642065797297880      
6                       10.566995080167018      -1.822123739082080      13.247316572624708      34.831462225718163      -2.627904814158312      -10.235013498378862     
7                       12.470372665772322      -1.822123739082080      18.334422366784537      46.742426631828579      -3.101255571154609      -12.078592977065830     
8                       14.993174808281436      -1.822123739082080      22.337198084877386      60.264563282987972      -3.728650951314455      -14.522136651159391     
9                       18.432515146743686      -1.822123739082080      24.926523147712118      78.221240803284530      -4.583980112008165      -17.853423788384372     
10                      19.552044297150893      -1.822123739082080      31.130284440372819      98.098952271194861      -4.862395690100699      -18.937780871861435     
11                      20.671573447558103      -1.822123739082080      38.270510138251197      118.155307148328248     -5.140811268193234      -20.022137955338501     
12                      24.079470185361526      -1.822123739082080      45.663682521767001      140.563894120716895     -5.988320723387044      -23.322969350440090     
13                      25.884624141905775      -1.822123739082080      50.151296669926566      165.321932166459163     -6.437244257155225      -25.071411075993574     
14                      28.615323093948842      -1.822123739082080      56.556407035191206      194.038252265513250     -7.116341471420003      -27.716320099054087     
15                      30.273654879159849      -1.822123739082080      65.247283115610273      222.374034257673998     -7.528751815966021      -29.322552341773854     
16                      33.859974575379454      -1.822123739082080      75.521862320778396      255.690597184946910     -8.420633256555970      -32.796201209956109     
17                      35.378496522763193      -1.822123739082080      82.591541374255726      290.642557673130455     -8.798274308308189      -34.267015997996253     
18                      39.060857296930202      -1.822123739082080      90.740138543808698      327.651458951890845     -9.714040193736070      -37.833688637055012     
19                      43.040313824592239      -1.822123739082080      103.435838136728051     369.465750837403448     -10.703690788577786     -41.688123220191869     
20                      46.580517044071129      -1.822123739082080      113.032627561233284     414.741634568422285     -11.584103527770647     -45.117104445552492     
21                      47.875296506709368      -1.822123739082080      126.322098577196215     460.189245306689941     -11.906102086237523     -46.371206030439069     
22                      49.174022106408366      -1.822123739082080      140.524629037340077     508.047281425318772     -12.229082009084774     -47.629129777234198     
23                      52.259794534054976      -1.822123739082080      154.449522692614977     559.665238415046474     -12.996482405932630     -50.617956989727723     
24                      54.140432742057925      -1.822123739082080      166.359103336269186     611.272631133242385     -13.464178109678798     -52.439511490174503     
25                      56.359349145440099      -1.822123739082080      179.268725316842449     666.855673428455134     -14.016000179664157     -54.588716554442584     
26                      58.584578813814389      -1.822123739082080      193.704495725774734     722.599709969328956     -14.569392294808047     -56.744036540873772     
27                      60.507767313779986      -1.822123739082080      209.594067667009369     782.206514506945609     -15.047669825861238     -58.606804537616675     
28                      63.927472254298785      -1.822123739082080      227.177197061842804     843.397057323874833     -15.898115861655954     -61.919073159031569     
29                      65.376231089833624      -1.822123739082080      242.145082281099519     907.676242112811337     -16.258407532994198     -63.322316571666939     
0                       0.374812241328523       -1.759291886010284      2.070222810502961       0.368173286074053       -0.070232810502960      -0.368173286074053      
1                       0.749677842440412       -1.759291886010284      4.140455619632274       1.472745558931112       -0.140475619632274      -0.736398986783007      
2                       1.124543443552300       -1.759291886010284      6.080035025943666       3.262031969761790       -0.210718428761588      -1.104624687491961      
3                       1.499409044664188       -1.759291886010284      7.786538409882465       5.639820964685256       -0.280961237890901      -1.472850388200915      
4                       4.353580137851239       -1.759291886010284      9.664742316132196       10.914336928369153      -0.815779569384865      -4.276466264436919      
5                       5.718808484191911       -1.759291886010284      10.362234981165528      17.170989464685142      -1.071597851631875      -5.617512663380771      
6                       9.061477504731595       -1.759291886010284      10.370172944052346      25.348166892013683      -1.697951566925578      -8.900973825662657      
7                       10.381794215001682      -1.759291886010284      13.968009612217868      34.788267128545769      -1.945354247765486      -10.197904097085006     
8                       12.084123930058700      -1.759291886010284      18.067648453837649      47.208142709091334      -2.264339027631212      -11.870080872722118     
9                       14.260685435996402      -1.759291886010284      20.933415136379892      62.216232199522892      -2.672185983890503      -14.008089490431557     
10                      15.782712309989384      -1.759291886010284      21.985315095371206      78.143766652949324      -2.957385380374109      -15.503157084021304     
11                      19.100222686612589      -1.759291886010284      24.288635207205719      95.944429508237960      -3.579024835897548      -18.761905231138410     
12                      20.879585983965420      -1.759291886010284      29.690213264644715      117.326389390326995     -3.912444269681111      -20.509751112542656     
13                      23.989448249141500      -1.759291886010284      35.608793386870353      139.984978409731326     -4.495174349110344      -23.564529167147359     
14                      25.268482456040598      -1.759291886010284      39.309217713597249      165.805294126527770     -4.734841460199206      -24.820908161830221     
15                      26.547516662939696      -1.759291886010284      42.294751769637685      192.030667096644692     -4.974508571288069      -26.077287156513087     
16                      30.055475768850975      -1.759291886010284      46.600946030340054      220.608284027935213     -5.631834560066688      -29.523110662327348     
17                      33.903563670987658      -1.759291886010284      54.908584709121072      254.208750061726391     -6.352894329810482      -33.303038348279514     
18                      35.720336473838969      -1.759291886010284      59.820523658717995      288.672331479084789     -6.693323605912353      -35.087631109990987     
19                      37.957672943397760      -1.759291886010284      65.966023152908633      326.957669678713728     -7.112558654748863      -37.285338199628917     
20                      40.194191177857604      -1.759291886010284      73.533437599393054      365.439911226074798     -7.531640381616892      -39.482241547361063     
21                      42.015004483264349      -1.759291886010284      82.444504907529549      407.709983032507466     -7.872826772399186      -41.270803243219270     
22                      45.790243899922324      -1.759291886010284      92.752336911659626      452.003149849297529     -8.580236097168402      -44.979172790650807     
23                      47.929593672997456      -1.759291886010284      99.888840558630221      499.619166032176793     -8.981110270005892      -47.080628797591821     
24                      50.551905136788363      -1.759291886010284      109.006482473579112     548.275657948090156     -9.472482439344247      -49.656491915913321     
25                      52.474226202074014      -1.759291886010284      120.310414655164450     600.702424922914815     -9.832689487613303      -51.544763390150607     
26                      54.599382713330613      -1.759291886010284      131.609804843440457     653.337050387827503     -10.230904108392977     -53.632277536961020     
27                      56.727037014089369      -1.759291886010284      142.582842246665479     710.059295618381952     -10.629586768253123     -55.722245230554407     
28                      58.848667263336246      -1.759291886010284      153.227545904242476     766.865591193531941     -11.027140633421842     -57.806295575149946     
29                      60.790537590259689      -1.759291886010284      163.512287379359719     827.573698610930364     -11.391010848035767     -59.713770039855198     
0                       0.250743722779733       -1.696460032938488      2.031416521571935       0.248766533632095       -0.031426521571935      -0.248766533632095      
1                       0.501567207875261       -1.696460032938488      4.062843040012826       0.995145267894490       -0.062863040012826      -0.497612200630301      
2                       0.752390692970790       -1.696460032938488      6.033334885447957       2.223564831339459       -0.094299558453717      -0.746457867628509      
3                       1.003214178066320       -1.696460032938488      7.887768680126154       3.903703847010338       -0.125736076894608      -0.995303534626717      
4                       1.254037663161849       -1.696460032938488      9.580300286680963       5.992477657030188       -0.157172595335498      -1.244149201624924      
5                       1.504861148257378       -1.696460032938488      11.077248973786151      8.436748882722815       -0.188609113776389      -1.492994868623131      
6                       4.128618203390335       -1.696460032938488      12.656623789859644      13.530892705810420      -0.517453069583359      -4.096062815698119      
7                       5.133442218343134       -1.696460032938488      13.569733176256069      19.454703608122170      -0.643390912540460      -5.092963493166629      
8                       6.138266233295934       -1.696460032938488      14.797803197455220      25.472486711590530      -0.769328755497561      -6.089864170635141      
9                       9.344608045404570       -1.696460032938488      15.057865588681219      33.841178372844887      -1.171189942721567      -9.270923019867421      
10                      10.765423026228415      -1.696460032938488      18.171835508026557      43.877331870206547      -1.349265278564824      -10.680534450190606     
11                      14.328718687591874      -1.696460032938488      21.604897089784266      58.863765352961160      -1.795864645949162      -14.215732460959389     
12                      16.058024168205989      -1.696460032938488      21.708928155058814      75.212893253404957      -2.012604093655002      -15.931401851340352     
13                      18.497572318862765      -1.696460032938488      23.108943074080294      92.564606689576436      -2.318360551812634      -18.351713436171487     
14                      20.605381703820076      -1.696460032938488      26.170060028460085      114.007508804132698     -2.582539117766521      -20.442902114556261     
15                      23.388836636676565      -1.696460032938488      30.787001047869104      136.483884863138286     -2.931398524981938      -23.204408673889489     
16                      25.286261209340996      -1.696460032938488      33.459660619484993      162.570756350203510     -3.169208882118339      -25.086871487065210     
17                      27.964586899874849      -1.696460032938488      34.980515841797697      190.136869468951318     -3.504892101451294      -27.744077779552097     
18                      29.260385807714712      -1.696460032938488      39.212833714518155      218.166528394918600     -3.667298768619959      -29.029658925967269     
19                      30.410167938836537      -1.696460032938488      44.822514519405033      247.734611427821193     -3.811404681007913      -30.170374681561920     
20                      31.632671337951223      -1.696460032938488      50.624383191645734      279.664679666910331     -3.964624985062310      -31.383238276230522     
21                      34.538548778319367      -1.696460032938488      55.655046812972216      314.930881671948157     -4.328828001005212      -34.266202005037840     
22                      38.110161327275634      -1.696460032938488      58.434499412415605      352.663352686539668     -4.776469750804749      -37.809651322256634     
23                      39.445229879381010      -1.696460032938488      64.862677758995289      390.922687510884884     -4.943798209470128      -39.134192460063012     
24                      40.876084277071001      -1.696460032938488      71.908172757027955      431.862775564962647     -5.123131817892320      -40.553764143451723     
25                      43.756151020527881      -1.696460032938488      78.022062444375450      476.273896265364840     -5.484099895730786      -43.411120700402208     
26                      47.724042321170749      -1.696460032938488      82.031530207413795      523.386394578427485     -5.981408542872029      -47.347723992987817     
27                      51.420517431304305      -1.696460032938488      90.470194481649713      574.291744151372086     -6.444699721215035      -51.015051292794375     
28                      52.959299611159921      -1.696460032938488      95.521521692079489      627.643586325208730     -6.637560267567468      -52.541699715549868     
29                      56.630139919527728      -1.696460032938488      100.930661725759109     683.101942930703331     -7.097638553313393      -56.183594351659345     
0                       0.125738842291850       -1.633628179866693      2.007885207232520       0.125490725408894       -0.007895207232520      -0.125490725408894      
1                       0.251636743627313       -1.633628179866693      4.015780401865023       0.502121646812498       -0.015800401865024      -0.251140195994711      
2                       0.377534644962774       -1.633628179866693      6.007950614697284       1.128062446056752       -0.023705596497527      -0.376789666580527      
3                       0.503432546298235       -1.633628179866693      7.969045408878847       1.999364007537771       -0.031610791130031      -0.502439137166342      
4                       0.629330447633696       -1.633628179866693      9.884332201255202       3.110179757973017       -0.039515985762535      -0.628088607752158      
5                       0.755228348969158       -1.633628179866693      11.739929777958903      4.452858336233982       -0.047421180395039      -0.753738078337973      
6                       0.881126250304619       -1.633628179866693      13.523028315557767      6.018064869574403       -0.055326375027543      -0.879387548923789      
7                       1.007024151640081       -1.633628179866693      15.222092420363019      7.794928933991624       -0.063231569660047      -1.005037019509606      
8                       1.132922052975543       -1.633628179866693      16.827043967667169      9.771216853507715       -0.071136764292551      -1.130686490095422      
9                       1.258819954311003       -1.633628179866693      18.329421842858235      11.933525607378249      -0.079041958925054      -1.256335960681237      
10                      1.384717855646465       -1.633628179866693      19.722516052468656      14.267495271744867      -0.086947153557558      -1.381985431267053      
11                      1.510615756981926       -1.633628179866693      21.001474079461019      16.758036628471618      -0.094852348190062      -1.507634901852869      
12                      3.711802809831728       -1.633628179866693      22.293686280986524      21.460764375929489      -0.233066026819700      -3.704478414867226      
13                      3.988308044596939       -1.633628179866693      23.185283249631595      26.431065490610699      -0.250427934163182      -3.980438029713240      
14                      4.264813279362150       -1.633628179866693      24.325163004417053      31.600592644198667      -0.267789841506664      -4.256397644559256      
15                      4.541318514127362       -1.633628179866693      25.682157107306399      36.899532387811448      -0.285151748850147      -4.532357259405270      
16                      4.817823748892573       -1.633628179866693      27.207170204188415      42.269275546577525      -0.302513656193629      -4.808316874251285      
17                      5.094328983657786       -1.633628179866693      28.836933617287329      47.666898192590281      -0.319875563537112      -5.084276489097302      
18                      5.370834218422999       -1.633628179866693      30.498842561086793      53.068443400033743      -0.337237470880594      -5.360236103943318      
19                      5.647339453188212       -1.633628179866693      32.116507151723525      58.470752875416082      -0.354599378224077      -5.636195718789335      
20                      5.923844687953426       -1.633628179866693      33.615592806623333      63.891708425356008      -0.371961285567559      -5.912155333635353      
21                      6.200349922718639       -1.633628179866693      34.929503505779408      69.368864800467492      -0.389323192911042      -6.188114948481370      
22                      6.476855157483853       -1.633628179866693      36.004473400108523      74.956578441461716      -0.406685100254524      -6.464074563327388      
23                      6.769163158805222       -1.633628179866693      36.802685223308764      80.737623233004939      -0.425039271520068      -6.755805761579560      
24                      9.338913583446192       -1.633628179866693      37.148324738301845      89.058108603766087      -0.586395235743948      -9.320485370761149      
25                      10.456087819262518      -1.633628179866693      39.432986574607554      98.715446146453147      -0.656543186415619      -10.435455118417270     
26                      11.573262055078843      -1.633628179866693      42.116857143783285      110.555366323001252     -0.726691137087290      -11.550424866073392     
27                      14.877478463157097      -1.633628179866693      44.142627107341383      126.399282870339022     -0.934164601987805      -14.848121157846746     
28                      17.177722492987137      -1.633628179866693      44.870644145363094      142.952032079388886     -1.078598119665035      -17.143826181524684     
29                      19.694162065973021      -1.633628179866693      45.961839033899778      163.607332215228098     -1.236606667816942      -19.655300135839223     
0                       0.004472124774659       -1.570796326794897      1.999990000000000       0.004472124774659       0.000000000000000       -0.004472124774659      
1                       0.013416374323978       -1.570796326794897      3.999980000000000       0.022360623873297       0.000000000000000       -0.013416374323978      
2                       0.022360623873297       -1.570796326794897      5.999890001199995       0.058137264302379       0.000000000000000       -0.022360623873297      
3                       0.031304873422628       -1.570796326794897      7.999640011199854       0.111800972785960       0.000000000000000       -0.031304873422628      
4                       0.040249122971985       -1.570796326794897      9.999150050398674       0.183349960626216       0.000000000000000       -0.040249122971985      
5                       0.049193372521353       -1.570796326794897      11.998340158393123      0.272781723846515       0.000000000000000       -0.049193372521353      
6                       0.058137622070697       -1.570796326794897      13.997130400374235      0.380093043391683       0.000000000000000       -0.058137622070697      
7                       0.067081871620041       -1.570796326794897      15.995440873522169      0.505279985385568       0.000000000000000       -0.067081871620041      
8                       0.076026121169410       -1.570796326794897      17.993191713398396      0.648337901445807       0.000000000000000       -0.076026121169410      
9                       0.084970370718803       -1.570796326794897      19.990303100334820      0.809261429055669       0.000000000000000       -0.084970370718803      
10                      0.093914620268197       -1.570796326794897      21.986695265819332      0.988044491993011       0.000000000000000       -0.093914620268197      
11                      0.102858869817541       -1.570796326794897      23.982288498877246      1.184680300816316       0.000000000000000       -0.102858869817541      
12                      0.111803119366885       -1.570796326794897      25.977003152448159      1.399161353407925       0.000000000000000       -0.111803119366885      
13                      0.120747368916253       -1.570796326794897      27.970759649757667      1.631479435574276       0.000000000000000       -0.120747368916253      
14                      0.129691618465622       -1.570796326794897      29.963478490683489      1.881625621702961       0.000000000000000       -0.129691618465622      
15                      0.138635868014991       -1.570796326794897      31.955080258115434      2.149590275476749       0.000000000000000       -0.138635868014991      
16                      0.147580117564372       -1.570796326794897      33.945485624308745      2.435363050644524       0.000000000000000       -0.147580117564372      
17                      0.156524367113765       -1.570796326794897      35.934615357230285      2.738932891848978       0.000000000000000       -0.156524367113765      
18                      0.165468616663171       -1.570796326794897      37.922390326897073      3.060288035511027       0.000000000000000       -0.165468616663171      
19                      0.174412866212590       -1.570796326794897      39.908731511706641      3.399416010770890       0.000000000000000       -0.174412866212590      
20                      0.183357115762021       -1.570796326794897      41.893560004758740      3.756303640485754       0.000000000000000       -0.183357115762021      
21                      0.192301365311477       -1.570796326794897      43.876797020167842      4.130937042283952       0.000000000000000       -0.192301365311477      
22                      0.201245614860920       -1.570796326794897      45.858363899366012      4.523301629675509       0.000000000000000       -0.201245614860920      
23                      0.210189864410364       -1.570796326794897      47.838182117395533      4.933382113219058       0.000000000000000       -0.210189864410364      
24                      0.219134113959832       -1.570796326794897      49.816173289190893      5.361162501745048       0.000000000000000       -0.219134113959832      
25                      0.228078363509301       -1.570796326794897      51.792259175849537      5.806626103634997       0.000000000000000       -0.228078363509301      
26                      0.237022613058782       -1.570796326794897      53.766361690890960      6.269755528156799       0.000000000000000       -0.237022613058782      
27                      0.245966862608250       -1.570796326794897      55.738402906503595      6.750532686855980       0.000000000000000       -0.245966862608250      
28                      0.254911112157693       -1.570796326794897      57.708305059779008      7.248938795002738       0.000000000000000       -0.254911112157693      
29                      0.263855361707112       -1.570796326794897      59.675990558932902      7.764954373094743       0.000000000000000       -0.263855361707112      
0                       0.000159059043614       -1.507964473723101      1.999980012600016       0.000158745176925       0.000009987399984       -0.000158745176925      
1                       0.126056960379081       -1.507964473723101      3.992064817967512       0.126125706116597       0.007915182032489       -0.125808215762746      
2                       0.251954861714548       -1.507964473723101      5.968299341974046       0.503389092072160       0.015820376664993       -0.251457686348567      
3                       0.377852763050014       -1.507964473723101      7.912959235120329       1.129954847282906       0.023725571297497       -0.377107156934389      
4                       0.503750664385482       -1.507964473723101      9.810695315135661       2.001868982728424       0.031630765930001       -0.502756627520210      
5                       0.629648565720952       -1.507964473723101      11.646776855838651      3.113280247967865       0.039535960562506       -0.628406098106035      
6                       0.755546467056424       -1.507964473723101      13.407325073294786      4.456532875106907       0.047441155195010       -0.754055568691862      
7                       0.881444368391897       -1.507964473723101      15.079533108449507      6.022287924874443       0.055346349827515       -0.879705039277689      
8                       1.007342269727370       -1.507964473723101      16.651869019450142      7.799671311439504       0.063251544460019       -1.005354509863516      
9                       1.133240171062842       -1.507964473723101      18.114258566171209      9.776446159733396       0.071156739092524       -1.131003980449343      
10                      1.259138072398316       -1.507964473723101      19.458244889756905      11.939206763364968      0.079061933725029       -1.256653451035171      
11                      1.385035973733792       -1.507964473723101      20.677122556215103      14.273591068841426      0.086967128357533       -1.382302921621002      
12                      1.510933875069268       -1.507964473723101      21.766043839434104      16.764508318159987      0.094872322990038       -1.507952392206832      
13                      3.716593289950700       -1.507964473723101      22.591506253073820      21.472035820846472      0.233366823555165       -3.709259442067963      
14                      4.002048288772189       -1.507964473723101      23.989608335072401      26.455351485283391      0.251290691233406       -3.994151160655270      
15                      4.287503287593678       -1.507964473723101      25.679123991135686      31.641779061186170      0.269214558911647       -4.279042879242577      
16                      4.572958286415168       -1.507964473723101      27.625805172827945      36.957380709106701      0.287138426589888       -4.563934597829885      
17                      4.858413285236658       -1.507964473723101      29.775909331354370      42.340907172943794      0.305062294268129       -4.848826316417193      
18                      5.143868284058149       -1.507964473723101      32.060578605306851      47.748788648403504      0.322986161946370       -5.133718035004502      
19                      5.429323282879639       -1.507964473723101      34.401450672952194      53.158685049172341      0.340910029624611       -5.418609753591809      
20                      5.714778281701128       -1.507964473723101      36.717044071253262      58.571306378939433      0.358833897302851       -5.703501472179116      
21                      6.000233280522617       -1.507964473723101      38.929397676735483      64.010354877060877      0.376757764981092       -5.988393190766423      
22                      6.285688279344105       -1.507964473723101      40.970423333045900      69.520593652101269      0.394681632659333       -6.273284909353729      
23                      6.571143278165592       -1.507964473723101      42.787453984166426      75.164199179791382      0.412605500337574       -6.558176627941034      
24                      8.982609651875777       -1.507964473723101      44.481028584862344      83.137511057569128      0.564022726770306       -8.964884523609797      
25                      9.520441151403203       -1.507964473723101      45.164936373984844      91.679663623165453      0.597793446044863       -9.501654735528826      
26                      10.058272650930629      -1.507964473723101      46.271371712719549      101.043287316897917     0.631564165319420       -10.038424947447854     
27                      10.596104150458055      -1.507964473723101      47.586858855774786      111.423576986146912     0.665334884593977       -10.575195159366883     
28                      11.133935649985482      -1.507964473723101      48.827682553749028      122.876911523494073     0.699105603868533       -11.111965371285912     
29                      11.671767149512908      -1.507964473723101      49.721956298412792      135.304545554797272     0.732876323143090       -11.648735583204941     
0                       0.000079762315796       -1.445132620651305      1.999980003131045       0.000079133366112       0.000009996868955       -0.000079133366112      
1                       0.250903247411324       -1.445132620651305      3.968533484690154       0.249083067096541       0.031446515309846       -0.248924800364318      
2                       0.501726732506851       -1.445132620651305      5.874174545770778       0.995773356351764       0.062883033750736       -0.497770467362523      
3                       0.752550217602378       -1.445132620651305      7.655970991084562       2.224489852582404       0.094319552191627       -0.746616134360728      
4                       1.003373702697905       -1.445132620651305      9.258804242435939       3.904902455014705       0.125756070632518       -0.995461801358933      
5                       1.254197187793432       -1.445132620651305      10.636836981900608      5.993919250709544       0.157192589073408       -1.244307468357139      
6                       1.505020672888959       -1.445132620651305      11.756396888453413      8.438397531116960       0.188629107514299       -1.493153135355344      
7                       4.129300764133895       -1.445132620651305      12.300622054020543      13.533228320405085      0.517538617128455       -4.096739994246344      
8                       5.135211251863081       -1.445132620651305      14.501388414990261      19.458356267526440      0.643612631231800       -5.094718577328886      
9                       6.141121739592268       -1.445132620651305      17.268324458599952      25.476934350494506      0.769686645335146       -6.092697160411429      
10                      9.355338680082218       -1.445132620651305      19.869131676561569      33.854853692605538      1.172534847863917       -9.281569040285550      
11                      10.792111973747275      -1.445132620651305      20.291015388468004      43.929285388300357      1.352610290657794       -10.707012947386676     
12                      14.405266703769025      -1.445132620651305      20.489126738782762      59.015398696848770      1.805458656339582       -14.291676873165198     
13                      16.426034666877314      -1.445132620651305      24.513755498497787      75.570821898007125      2.058728039439097       -16.296510477310242     
14                      19.129299390021480      -1.445132620651305      27.296483859758332      93.549281048693501      2.397536948371069       -18.978459150686383     
15                      21.402815862383374      -1.445132620651305      28.249579298644782      115.467428834891834     2.682484119413896       -21.234048266597249     
16                      23.926901786073209      -1.445132620651305      31.046339901833239      138.205659853762711     2.998835970024087       -23.738231018870867     
17                      25.881473571956167      -1.445132620651305      35.783715315064192      164.752758256394316     3.243808772182356       -25.677390422419844     
18                      27.972251176340777      -1.445132620651305      40.213447947217723      191.504439877303184     3.505852690003709       -27.751681620908879     
19                      30.063028780725389      -1.445132620651305      44.295838748264842      222.330412696701103     3.767896607825063       -29.825972819397919     
20                      32.153806385110002      -1.445132620651305      48.030887718205548      253.230676714588071     4.029940525646417       -31.900264017886958     
21                      34.118104866437470      -1.445132620651305      51.402742819568715      288.079750133569689     4.276132405996640       -33.849073418981639     
22                      36.571250319893778      -1.445132620651305      54.509536895603368      323.483612860429105     4.583593058081892       -36.282875087818418     
23                      38.914548033033583      -1.445132620651305      59.487121119636257      363.091308059010089     4.877286137673543       -38.607695198581013     
